production_scale,corporate_tax_rate,renewable_materials,hourly_labor_cost,product_margin
-7.175152981733026,11.532601188088837,0,80.52777917910612,405.5502826243062
1.0285973692378612,64.68471139755881,0,32.28098069404187,112.51440883768264
6.015288909230803,55.50180263336064,1,58.150055190457806,345.0299262841574
-0.8381667389351471,46.041197141112384,0,41.32733090265943,118.51649803790681
-2.3741425437770003,102.12183385961487,0,18.016946187897098,80.86581822740035
14.19389389070172,95.35407089821634,0,26.823569279810066,768.922803422003
1.8361473810609996,107.80925967648906,0,11.751888665651554,247.4923450642423
-1.1131486574418217,56.49264176556235,0,71.07630378831885,366.55660002547177
5.070001213758617,66.32376360198043,1,12.692754798555267,146.3335499875943
6.607372589911639,80.8632509939287,0,72.42403257799192,475.64768893908985
-0.25226584635424976,23.43282255599429,0,11.54955876692426,-143.93841352357236
-0.5365729269411745,92.8872051032542,1,83.63010399753793,396.3628639605467
12.725512266585994,99.57140582021283,0,19.673003226195327,580.2040244661712
11.93294269043355,29.811760004699345,1,85.12357454639488,1079.1274477400175
1.6843234520020827,-11.006209787544023,1,62.79391388839779,283.2443094367693
4.993006744205452,18.741333256860198,1,33.77304788169281,253.8103226848687
3.3339473926326697,21.2987330393426,0,111.80532906855316,578.901084022768
6.085197235700209,17.33043251738166,0,16.79959203472262,68.21903260378026
5.475446489748625,65.71840074926885,0,91.37001154318233,651.0738819537153
1.6333761938251996,29.291189365556413,1,1.420647901697377,70.30029614882898
-0.4093511657497353,46.00549977658462,1,62.927855216780436,374.2451759189089
0.8693118305858514,15.696556611925068,0,75.2263598359623,277.4601628767271
9.3649683302229,130.8576500887125,0,74.53595790317809,766.0671160877341
5.066964602995005,83.92108222377102,0,83.48866937989361,344.2806314842529
15.15362341280072,41.574475574011956,1,-1.9289992851824374,717.9376205650613
2.078045479945088,22.81010457767583,0,15.143179134218222,297.71627730224964
8.352040003603385,-0.4930346474172964,1,30.357166274275123,242.0019155236805
-3.2808350244250426,39.460854927333216,0,6.685956862508124,-0.9083532752543668
8.102466269480527,36.195874726774456,1,61.84796896369342,496.1548602714402
4.385190558110757,-12.063526745012716,0,22.44973186575309,109.59078260997674
3.9393923795463106,32.976219714295866,0,118.54133093570748,474.1967485320067
14.050438032050579,53.18137416032392,0,48.671973111410026,832.460589715133
2.089786179115359,21.28990045885615,1,68.9634771793462,231.68863334738523
5.917331551617242,63.276902309894545,0,10.904904231186684,196.92820229474634
-1.5885102281186596,51.28565370592098,1,18.671974625778912,-11.012456059972962
6.793884855534369,77.7023083286011,0,35.97473663035912,463.3377379443273
6.532763928880657,84.22349164146907,0,34.66820683274514,213.0467185815547
-0.2439820096091907,14.782862473874772,1,24.607042802023763,71.00764405259007
9.81842623343644,29.63358986172112,0,2.8383265122372094,374.74783540245164
2.815838702576623,46.794923536077114,1,74.5062493790735,253.23165804875708
2.91644997764962,98.59236277388243,0,58.212657495052426,329.3263223520725
14.287741935116832,35.24568784208412,1,2.9718314051565256,737.9921412675136
5.225402090348522,52.79371027382176,0,15.517878274782557,-11.24445106475386
2.9512796847230507,31.697230863213232,1,76.29480666506569,406.0675745109359
-0.3963981404525434,45.39638337763153,1,50.75550914730408,260.2372196186255
14.666150755124407,28.58444062209765,0,33.64676751862047,881.7040586869421
9.986480473190063,42.084392030835424,0,87.4915975160902,602.9522932168621
8.560691967611483,12.36973984702621,0,46.99513306234827,312.78634489629695
6.2475622153262975,2.709768464545725,0,46.796338008386826,393.27194750674244
-5.0825307881188575,63.57079258778411,0,81.59954613167733,505.1925556182336
2.791455552995121,5.4757734568344105,0,50.78623959599289,292.357155327594
7.796397957324829,57.467134958610146,0,13.156112525740244,272.77684690533505
5.5102488540814365,43.377182787742036,0,9.728388512157984,61.72799770465818
-2.8700265875757704,41.34765338681893,0,88.50360196237747,480.45453736816324
7.695803849967542,66.02159164328084,0,69.22254671181787,543.0961715804832
4.788992856552106,94.8367895903513,0,-5.305298572367062,-39.15827692415078
-5.903181386265678,79.48588647475165,0,76.48366338056812,663.538419454777
5.975114349589391,87.77630264019004,0,47.58096248603887,382.3940789933802
10.687610574039537,83.9249618877776,0,0.8661561939373161,217.8754905963869
-3.1452468781729377,21.555856259755572,1,50.180255366640324,326.23437147055444
2.1283489122026378,85.94517431478893,1,108.70620804128922,439.6524804599364
12.028699432210463,106.85409781889183,0,46.12299616111591,733.3922712712056
-2.9501757801777706,-6.274603749011462,0,69.29312900500616,478.4358143276138
9.87806783564192,117.19275256497819,1,74.80055104332651,564.6631958780918
2.3980312967742097,72.75310498697426,0,11.673911576136966,161.9588331060428
7.96199000537665,92.2915207061306,1,48.78374971392148,455.3766958004103
-1.9293120000328923,109.04602267804492,0,45.35483148226372,310.1469077911803
1.3488294799740204,53.424387681596144,0,112.9909401567652,750.0920219473618
-2.0768296621817806,66.2385432150599,0,6.487780535730783,10.839755415521136
-7.541811018254405,74.95972266700124,0,105.5764164856771,613.1452062978273
-0.9558401710632394,41.745585507064746,1,51.33926526050918,150.48577463784818
4.994637267801836,39.43996669353724,0,96.73984707051649,466.9574111667835
1.3821907671027882,85.24560469152803,0,46.91363848380967,222.58937542763053
5.747512127235527,99.37998828425211,1,47.70320070634678,351.73288797155664
6.287879995017201,95.39915197408445,1,46.912375254887344,360.8432607026512
14.22621927076599,9.91453626803527,0,12.492871988961532,742.3386290681509
5.475694099179348,0.4639083201423375,0,97.87667818670651,570.6332577246859
3.25423075961173,53.824058568495865,1,70.08856817753532,507.5663021138177
4.949653352675739,21.692032701008007,0,23.53389093848177,154.70097630357577
10.432173682399625,37.79678794313988,1,39.16990380575277,774.3571789069798
1.7561589637705888,48.517217091057915,0,7.413079022361188,98.88441280640194
4.229441616428962,36.32771020343614,0,36.30223901584411,139.459968597936
5.2068607003913066,19.808547373913154,0,45.618124659087066,192.33556854916247
3.748298714147258,74.13293256843289,0,36.155794613413136,261.1754443428182
6.411884589562126,88.30340849907756,1,30.4493211350652,233.23711911233374
12.417962898966756,106.41964686493532,0,65.80510149053072,853.0429645422073
-0.8221615878411168,64.51429449428998,1,35.55714238958221,207.13732343482982
4.186931470535258,76.6715813561745,0,96.81107238256678,519.3636560640222
12.813879997668192,86.13299341164313,1,47.201831292114534,623.9163464376551
10.854018371636878,66.4277003755527,0,66.87472124657454,526.3180281997788
6.788641959421934,16.855423629531842,0,29.497292016772604,231.09194383683314
10.180669645204162,89.92408324027895,0,104.89824160164396,911.0691907149113
12.995817232358483,36.916619632099696,0,81.74791037263255,926.8227228867802
7.375192622888498,3.50193277976069,0,63.6860198914806,347.03662026033095
8.377082851275201,90.00250657183899,1,-6.828973219653197,173.6997777782394
7.853754237668474,22.458233728496793,1,39.61358101335687,401.64400991675456
4.441338690370065,6.820698354505801,1,-8.469943235378606,-91.55899170927208
11.362599130520238,43.508885257031665,1,20.86921875329176,487.04458136370937
0.019942131374677707,73.5070446251125,0,1.6677597311999692,4.1608635664111295
3.1863134789610554,40.59911471420976,0,62.86706150183543,220.49605848474152
-1.146144462415996,75.88345703849252,0,89.83416093109098,478.8904820764638
12.813628822205022,3.889784559643658,0,88.56280691032893,981.4597379681978
0.17687288669436163,24.073941826956634,1,25.24957120265625,214.64683238495172
4.874020383084355,54.644674178318915,0,50.736296107614166,420.3299098257264
7.51502506923745,54.70054685418034,0,54.28908090168518,293.1052730865188
0.9478751289850222,31.471341273164278,0,66.59735778164085,231.89968669713713
6.207895046365503,68.17079725413582,0,8.518855939803698,199.7116891399525
3.0043003717072123,92.49733846742527,0,28.91752404213813,213.04367747223182
0.49155298970416916,22.67351889479038,0,39.600766184769,240.2334725795111
11.473393757096865,74.44185904252615,0,38.83505810635498,964.364732513415
7.152076876515122,21.695296366422514,1,96.02107001153104,670.6510120697188
-2.0743500728877606,102.2706178216777,0,23.78463584890452,235.38852793725087
7.823572611480168,85.26161005145241,1,85.52441419941321,686.6471125676942
7.914067773618801,26.377662539337756,0,98.78880327586783,736.980547686214
-4.775591239657606,68.9330205007569,0,44.67071574266983,250.24546931419795
14.334741150920504,17.64544922886037,1,81.33523850650016,1079.0275261735085
14.021705342098791,16.933869840225633,0,38.37853707068936,694.434826001615
3.2979131109675808,38.78280087776348,0,16.045844299448824,79.17605348571882
6.176203184463354,51.8611862690562,0,12.51410634688433,118.47063427883715
-2.083303191850924,9.879389891518997,0,-5.280394234382966,-15.194100665753831
-2.5615079565528704,-36.97493956194331,0,87.57704917654988,679.0350715845511
5.797607721732889,55.21443918610076,1,80.11740769863889,294.69728511931004
-0.7865509204269472,43.79112416431216,1,6.911359245249294,85.03880231497124
5.135090889695878,-18.506003899757637,0,77.0596891709433,293.1343340720641
11.835478896814632,34.67775722663365,0,10.642089984112776,416.25294549245393
15.85848324749422,88.97837079845606,1,97.10707178511268,1328.9048913554645
4.521980168737424,14.688975534280544,1,38.1641863359859,238.59384752883943
7.199460924236382,64.62844096105057,1,28.883963660217194,172.1420533069751
7.686695238537073,70.08014745540697,0,93.2985770685864,562.2183654873807
1.7315346822265165,29.960800275688552,0,57.381465783799435,353.8617408797246
2.9189839012843297,-42.85025171912055,0,-1.6142620163293557,-65.54657220548918
6.864519558612622,72.26866369704476,0,69.50533053314501,500.5373979356483
2.505303231797747,73.52654238718438,0,45.84980884285287,242.63586105441445
4.108225345392419,19.497826525090282,1,76.23924224382924,346.6687229241385
-8.140311329923941,87.9487476189635,1,67.04294474783896,728.4031383159917
10.580098424253675,70.85820835532361,0,71.37759021834974,746.095301324235
1.6251076917474436,22.431491476207885,1,74.00394852686424,155.42840899789059
1.9734931802684534,106.72238428585467,0,4.268029223421234,41.669603591747226
5.243364601178634,48.19071050740361,0,39.862845458564735,205.61419783866438
1.6555231685074454,7.016400195164586,0,48.4471514325094,325.7013615265642
5.718569942038291,53.989845046459926,1,75.59738533842228,376.84097939479284
9.829548607430038,42.565396013198466,0,7.812672695798353,307.44979680979134
-0.9200124350634411,45.421534009199995,1,48.31043681171151,274.59018059861734
-3.043537605423094,43.31421397004712,1,6.510719585657675,126.91848081217415
-0.06852168477677356,67.33015417362652,1,16.218102980122886,-58.92504014110922
13.73552340116131,9.190479374207207,0,35.613134289485245,700.6093571748812
10.184343183172887,25.075307035389603,0,72.82786882931487,617.8073512483988
7.227970791141079,68.4597992669162,0,53.56190107103613,349.2072673705752
3.6539725005586123,29.445373492069017,0,88.34837902870235,648.3418642761371
5.59979432450468,54.37575095312134,1,4.540074506496203,137.27163305884108
7.827455086876445,85.7053621096008,1,50.840284691791325,291.92018743665597
12.908442641636654,76.37750792602503,1,70.69014934175682,925.1206157115321
9.622879135289567,18.003711255975865,1,78.98083845261694,864.9192205215219
10.279618738549308,10.463695927590422,1,79.06369674880608,795.5766940289474
2.4176057172811767,40.36836753220912,0,100.42172405397453,357.7060758871632
6.567859276932716,28.6810061441848,0,1.1554258893996718,76.76404860514666
8.455000315760437,109.59932964600017,0,89.18470533219754,777.0757325981772
2.6015343176765464,38.40225158021673,0,79.76762195490598,338.37510563079815
0.25917503158173627,63.13549590524298,0,38.89772461725816,229.07208099189984
2.4677685048207803,37.94795133773836,0,56.26399716507946,367.05303534848713
1.281549192464643,14.032002887699747,0,48.77304563423245,146.0992860114743
5.383723628965908,45.50056157002487,0,5.119342287409262,96.59761617012383
8.780965604793067,95.50338586151301,0,67.36177213193636,233.99819751045118
8.600038099416048,12.46112224315874,0,41.712135124223956,318.0038774219135
9.936953773598187,72.53189088557035,1,76.94013552916063,635.6730134023688
3.9047381065541025,84.80655582081673,0,83.7864110812927,329.8946762523057
1.3752279724794652,22.980566861036735,1,40.61410152372069,351.9853939406369
6.8021673894958194,40.894820720657485,0,30.874312596372345,140.16586876995956
6.72262302245401,37.122124506574856,0,78.77972662594107,475.475165366093
3.861596121915543,133.50866948585275,1,27.650344561587715,176.06155436292718
-0.7627623704628448,57.83922969032122,1,44.05142651771443,346.12988079656606
-1.156096449292388,58.682089941914654,1,8.067156245934514,-119.24075688807197
4.265512492997913,46.358513281884555,1,76.03242400809069,531.0622857397132
-0.9120571953157801,86.61883300306472,0,29.38384661991618,140.43808418412146
1.9736814600596588,39.442749615099395,1,50.39691338062533,145.51995731568124
7.40733932583375,44.24652475051242,1,96.51528307301982,673.3927904555558
8.502728965045492,11.083081408188036,1,12.087363503926737,277.23198663605143
4.774541188940803,-31.839689645461227,0,83.29425537846372,414.8383198711159
-0.014338674424982045,11.061200843433177,0,78.54531191063279,389.70738484491864
12.714468624307179,90.20106990379571,0,44.32148551178979,658.0492050682479
1.8512908883551638,28.89099135847016,0,38.40556220397784,203.66137940493454
5.748820731435819,16.376307144132596,1,29.133738250318487,291.02857811025586
7.128567916188655,75.78121979124143,0,65.29999432341599,627.5510948387579
2.706698974021358,78.18739087782572,0,13.730946453543876,-43.14815960706069
-0.7511667612769255,101.56308920444975,0,39.26013804461526,401.2967821984447
10.91256923796021,46.481478023152185,0,66.01983697933409,482.14290706424663
-0.3611411000237954,73.29130324011447,0,4.6843398371832174,-1.3655416352630532
-2.0616145407051456,25.730422754892494,1,43.16133354666567,267.3891519251266
4.39479178806794,97.98448940771787,1,95.21369244127021,542.1102335612626
0.1893382450834391,84.56496231480757,1,10.985801878797647,-27.23339567491732
7.834595807933072,64.41155565201817,0,66.8895872808957,487.7783857897983
7.4802236208998,69.76096298397765,0,77.17997371731578,494.4610113766975
3.1102213695339103,108.23024740436665,0,82.72161221794212,373.69201629780565
6.012843769283166,83.78125209540207,0,68.43626511530941,525.6044058600717
-3.6842088407195623,74.38751159303968,1,72.73135442814977,420.07850508336213
9.71294500179879,104.59204794005467,0,64.45112491520689,525.9885668738733
7.706436422582699,24.046177288826136,0,107.4372360446834,795.3136547726698
6.921762826340167,20.03168911763604,0,30.451036221510304,316.7175350675263
9.630757796699482,49.26657342396988,1,70.5161336562623,692.1213673812712
6.771961658791586,41.248814717577844,0,16.59564473198295,273.51950197670584
10.000859189605164,35.78338020538169,1,85.17887535093475,623.0464292533966
2.857636049957059,16.97140325983655,1,98.10876381517355,439.0239664382134
8.82217220666662,79.89220742280257,0,13.336891937382745,364.9059875314828
3.672310622880377,53.12109554588231,0,23.081656051046956,206.90290273134144
9.57832749400896,61.56009118006176,0,8.928317775048662,307.78450222629243
13.518855876552827,99.4678588245773,1,34.243794466611504,711.2301032969565
6.474157894927755,55.72492221508104,1,91.02674447559907,688.644373302204
15.04071454549172,84.65878530461072,0,22.70057627582778,723.0150246124547
3.576652726534437,55.84027714236025,0,65.01171790677408,408.14566182955286
14.579152591758533,67.59842595018156,0,59.98089364521224,907.3402738640104
6.223248673391101,56.09329757115458,0,24.255469367456367,205.69569866715213
-9.631410680447495,48.018583101638484,0,12.21102867108937,439.22504364048007
13.183440671862364,58.524133462717856,1,80.63409106213777,987.1214140550362
5.968461487762352,19.102402877253475,0,31.911132763309464,337.7742250093183
8.708291230365639,20.765590607322686,0,78.05881557677529,738.3449670578985
9.519247077983932,19.11002201460527,0,85.88767698242509,693.3869638705183
6.7100443205527585,-3.3287611539106265,0,55.94885243484668,473.01364365507675
3.027413580682771,12.914001439990603,0,32.079753048626316,146.8677885492934
-0.8687768023724549,-37.47056347420508,0,91.719623309653,483.2790711941307
0.19411290441012907,51.57440956012523,0,45.21915554761113,203.1945117602628
4.817054950817309,29.69775740075117,0,10.5356897068279,121.99010023099197
2.667524765413578,59.80151718819067,1,12.15235150170409,121.6245251744961
8.33322539166724,68.77237296827914,1,-11.64177364159722,48.29699975364953
5.528536478055429,70.18381183758353,0,4.276734255214624,312.3165456121877
-3.2993382223916594,29.891715764056837,0,35.47491471086394,99.42973352155317
5.225861386914363,39.026780901996496,0,97.08586825291962,435.93936169155245
7.112858012366818,101.7417198807074,1,74.3992798888913,619.5857341067359
5.920581820988369,29.722911079132587,0,67.42326350631842,511.4424542249395
7.143031113600558,37.439829771157314,0,82.44524755392692,617.7068999444471
3.2320001754491687,33.84453767559454,0,64.15530856711723,404.9485691643245
5.6864062337140355,42.66264751542817,0,59.765146472763284,384.60670264359044
2.736304302269917,61.59832198965576,1,47.965825255668484,152.56577283362182
2.39665225782686,38.797955708684405,0,10.285158192331265,66.23807291586871
15.761542935703261,42.275988302537016,0,109.22600670690976,1213.69256952539
3.343168105775371,115.08749685879675,0,94.0121819633913,591.1032021091527
0.6506144893972667,35.879726303846674,0,90.07940977965335,426.9612083894939
3.344070860885143,15.42376348827861,1,33.11768629692706,96.58714157324745
-0.7164547826777785,58.275999577131486,0,29.053116500684762,104.66692070499006
-4.426099813331638,17.522024141408707,0,35.74819563954396,268.8052022980053
2.3647282878712534,69.38678235511483,0,42.70342991616171,163.9205139267866
3.0887871862978997,86.91083020070428,1,4.8468862105551604,-49.365789657153044
6.217861262439478,-52.67230263982943,1,25.207574518287323,246.39198977746423
5.2575985362105175,19.870212171902416,1,40.142078393118936,288.13407618035586
6.035750382507656,49.99166167835035,0,64.14302735154313,369.3116672604266
5.620747230701291,58.3805617436194,0,34.88168157138335,212.08297558939316
-2.408584243360721,84.10472053380914,0,47.79291773143931,269.5734165650568
12.713516424402648,55.57744405094148,1,104.54063899665157,842.7952604541931
2.081129277762429,41.831609900966754,0,87.86370215480876,301.5654305486682
7.579320041309103,-5.941605869602824,0,16.502541608207412,173.00656278156293
11.199374545424938,58.02340714302599,0,106.50385370833442,877.4525239966234
6.718618804303553,131.3548719839653,0,45.51555498788431,384.0880474118459
1.9956868357069546,14.110834346085127,1,39.97439180615184,339.35587856435654
5.487366658898999,56.694813910264884,0,43.17706538467231,381.98486779115257
3.760511397654623,78.813316852363,1,71.73008686674079,365.0809192530323
-0.966358345746611,49.06643917649065,1,27.873479890759803,120.2673240207125
6.377759436128594,32.53736327605194,0,82.49369748009468,424.24299721207444
6.510377899056794,35.212546835724154,0,-7.511592610870723,77.74578451198889
-0.9644647571849407,140.6256085185435,1,48.3151866566143,195.50064619461307
5.226614811604146,-38.66832456118193,0,30.795427861069996,258.20150250579843
0.8374974443286014,-14.139013611489553,1,35.18008002307805,75.28151166792878
4.464180767626548,73.17731622507384,0,18.26638421418331,193.05330227317404
13.47943729035379,56.26920501717219,0,2.1630653840031444,699.1749072140145
10.788275224977202,74.52392264664212,1,41.850812598722094,527.5386951374953
5.89251500431209,39.724517354413905,1,86.61742807115562,557.4235117938015
7.699701639552147,49.75394918802742,0,-2.3420033088858787,225.16059864104793
12.068359210351721,-2.8914007303000346,0,32.11601232678016,547.3938965355608
7.991357623578599,76.92874925570051,0,34.91062523881155,378.5477643788828
-5.697355113753063,49.09996139835857,1,6.279831157830165,110.03796174395484
7.314083024905367,69.2238946840475,0,31.750396710494407,319.00702489298175
12.647801037419844,93.4622730398101,1,0.9943841340330568,387.57155553109413
5.024461665714414,39.827384380382185,0,94.77359876907227,542.0546563619566
11.609914015513693,70.09642413102384,0,-5.893413997254644,414.7030694811356
6.9259733191366735,56.58132747950812,0,88.41804930784991,721.111926570933
3.147906852750145,107.629772979255,0,64.48501050762727,438.080087807431
4.3249043317874944,69.65098855800096,0,27.220507429135246,397.5351753341746
3.8599453656441858,13.659649785105625,0,89.06328455669924,403.2792011719654
4.706733671561428,52.59452075842085,1,75.05176703521295,508.9509244131629
-2.355861242256421,-35.01352332927781,0,92.74659028811026,488.7173985926844
-0.254641226481632,54.28671588390538,0,22.756938833148542,322.95951395018216
0.7924599552303873,96.71221261710959,1,49.12707443082688,146.6895219605505
5.832107450702246,58.60825843451504,1,42.048948603525574,208.3129907491602
-1.1426057797694265,15.937543635122367,0,65.81474143930217,263.0510865559961
-1.580078366551935,80.52302655266162,0,15.078754084362984,-139.50585907582945
4.384345940462426,38.15827903387825,0,104.5329549119779,517.7567403687614
0.12993518968209905,39.377669828845946,0,89.8304705420192,363.28973601527935
-0.39453022151090944,32.85571726076373,0,102.27671530890356,516.8899174791949
2.192766582672975,82.55690582878576,0,7.610235972483826,76.65145329839703
5.208678104372832,68.51679799921777,0,61.0269323495416,564.1427284542157
3.199984909596196,91.97027439586287,0,59.10714770218933,411.2978325944818
-0.16146884042927923,-20.12808512601689,0,7.041137685824397,-32.406460577829584
-3.144877565747702,83.18088240661609,1,19.910101028959193,19.37980272058975
8.254406087237644,104.2538844650359,0,98.73353854926836,737.26526945607
5.590782590625126,3.065470059994894,0,62.03437184939813,261.91908847183737
7.63538730422231,59.648307430810846,0,18.167727598976743,438.88193243675676
8.595458657612417,12.532876686712612,1,50.00709695928645,569.6252254727337
9.236613854829095,15.415935554532332,0,0.9037332741340371,203.54620766986204
14.363374513334358,49.07534131990713,0,33.57102723667296,605.4612655051861
2.7791931156811636,59.851155958827135,0,6.367495205808188,180.39645656833096
9.00126035405939,58.89576375528579,1,54.46700858307849,483.9491222748148
4.877625619528224,-23.24931234521125,0,37.154233289019885,370.9264926952799
4.272781332599829,43.8280329082518,0,77.44179094163968,272.5361697774024
0.005505253126531162,43.5581181219275,0,58.61560814547644,223.14062935544092
